run_id,gamma,seed,layer,cka_drift,scale,effective_rank,local_raw_q01,local_normalized_q01,task_jacobian,nuisance_jacobian,fiber_raw_q01,fiber_normalized_q01,exact_float_equal_pairs,linear_nuisance_cosine,mlp_nuisance_cosine,mlp_nuisance_angular_mae,convergence_warnings
a41c6c53c449fe25,1.0,102,3,0.33162679226978675,5.713268280029297,6.708875920586405,2.960097312927246,0.5181092619895935,6.706923484802246,3.7333173751831055,1.3496474951907398,0.23623037271125993,0,0.9999082684516907,0.9994588494300842,0.024613847956061363,0
a41c6c53c449fe25,1.0,102,4,0.5020073874258013,7.084755897521973,5.261295967403355,2.631403684616089,0.37141770124435425,8.866580963134766,3.5676116943359375,1.106929023999211,0.1562409545241185,0,0.9997611045837402,0.9993389248847961,0.027820125222206116,0
14bae84ed0bc37a1,2.0,100,1,0.010036059246189555,4.456345558166504,8.149796300070479,3.286496162414551,0.7374868392944336,4.0723981857299805,3.799981117248535,1.8344068632159884,0.4116392769080339,0,0.9999939799308777,0.9996883273124695,0.019511966034770012,0
14bae84ed0bc37a1,2.0,100,2,0.26463151579669963,5.108584403991699,7.555276017832578,2.6531982421875,0.5193607807159424,6.055940628051758,3.339358329772949,1.219708403778985,0.2387566314507675,0,0.9999620318412781,0.9994819760322571,0.02480233646929264,0
14bae84ed0bc37a1,2.0,100,3,0.4315130749470224,6.862730503082275,5.160396615787213,2.2827165126800537,0.3326251208782196,8.97687816619873,3.022489070892334,1.0024048449804255,0.14606501661841637,0,0.9998615980148315,0.9992199540138245,0.02899819239974022,0
14bae84ed0bc37a1,2.0,100,4,0.49138599871106103,9.612211227416992,4.177567504841777,1.8177788257598877,0.18911141157150269,12.326105117797852,2.805729866027832,0.8187325071330958,0.08517629167343077,0,0.999589741230011,0.9993531107902527,0.02691475674510002,0
c138323d6fc0c2a9,2.0,101,1,0.005130071163008565,4.436619281768799,8.001659328578937,3.0667335987091064,0.6912320852279663,4.295055389404297,3.496385335922241,1.6783105234120061,0.3782859012285802,0,0.9999938607215881,0.9997186064720154,0.018881751224398613,0
c138323d6fc0c2a9,2.0,101,2,0.1765641178453854,5.120631694793701,7.349709280961918,2.7127914428710938,0.5297766923904419,6.473806381225586,3.1895415782928467,1.3610462231574356,0.265796547043454,0,0.9999642968177795,0.9989362359046936,0.02620571106672287,0
c138323d6fc0c2a9,2.0,101,3,0.29374102322492945,6.9500532150268555,5.30288832746054,2.314779758453369,0.33305928111076355,9.309361457824707,3.0542306900024414,1.087040423336184,0.15640749641828225,0,0.9998590350151062,0.9995572566986084,0.021730633452534676,0
c138323d6fc0c2a9,2.0,101,4,0.3126439152294175,9.517395973205566,4.319446198997641,1.9588872194290161,0.20582176744937897,12.921792984008789,2.8802402019500732,0.8649277151233171,0.09087860981705059,0,0.9995649456977844,0.999269425868988,0.026876848191022873,0
